order_id,user_id,order_date,num_items,total_amount,popcoins_used,payment_method,order_status,delivery_date,items
ORD00000097,U000011,2025-10-07 17:09:09,3,1379.0,88,Card,In Transit,2025-12-09,"[{""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}]"
ORD00000098,U000011,2025-11-19 17:09:09,1,2448.0,245,Card,Processing,2025-12-04,"[{""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000099,U000011,2025-11-21 17:09:09,4,3948.0,245,UPI,Processing,2025-12-05,"[{""product_id"": 717137, ""title"": ""Grey Colorblocked Gym Vest For Men"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 134472, ""title"": ""Organic Cotton Stretch Chino In Beige- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000100,U000011,2025-09-06 17:09:09,4,5621.0,462,Net Banking,Delivered,2025-12-10,"[{""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 787062, ""title"": ""Womens Boxy Regular Embroidery Crew Neck Tshirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}]"
ORD00000101,U000011,2025-11-29 17:09:09,4,2000.0,0,UPI,Processing,2025-12-09,"[{""product_id"": 134466, ""title"": ""Organic Cotton Stretch Chino In Slate Grey- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 134472, ""title"": ""Organic Cotton Stretch Chino In Beige- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 818766, ""title"": ""Women's Blue Don't Talk To Me Graphic Printed Relaxed Fit T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000102,U000011,2025-09-29 17:09:09,1,2497.0,250,Net Banking,Delivered,2025-12-06,"[{""product_id"": 899607, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 13 X 13 X 3.5 Cm, Pack Of 4"", ""quantity"": 1, ""price"": 2497.0, ""popcoins_used"": 250}]"
ORD00000103,U000012,2025-11-10 17:09:09,3,3376.0,338,Net Banking,In Transit,2025-12-09,"[{""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 899607, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 13 X 13 X 3.5 Cm, Pack Of 4"", ""quantity"": 1, ""price"": 2497.0, ""popcoins_used"": 250}, {""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}]"
ORD00000104,U000012,2025-10-09 17:09:09,1,699.0,70,UPI,Delivered,2025-12-08,"[{""product_id"": 1053640, ""title"": ""Bring Your Own Mug Illustration Printed Ceramic Coffee Mug 350 Ml, White 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 70}]"
ORD00000105,U000012,2025-09-25 17:09:09,3,9855.0,1486,UPI,Processing,2025-12-10,"[{""product_id"": 792468, ""title"": ""Auto Sight Wi-fi Dash Camera - Grey"", ""quantity"": 1, ""price"": 4999.0, ""popcoins_used"": 1000}, {""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 949038, ""title"": ""Timeless Glass Designs For Every Occasion, 300 Ml, Capacity, Pack Of 9, Size: 14 X 7.5 X 7.5 Cm"", ""quantity"": 1, ""price"": 2408.0, ""popcoins_used"": 241}]"
ORD00000106,U000012,2025-09-21 17:09:09,1,500.0,0,Card,Delivered,2025-12-10,"[{""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000107,U000012,2025-11-10 17:09:09,4,2799.0,130,Card,Processing,2025-12-09,"[{""product_id"": 787062, ""title"": ""Womens Boxy Regular Embroidery Crew Neck Tshirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1038399, ""title"": ""Women's Yellow Rayon Blend Bandhani Embroidered Anarkali Kurta Trouser With Dupatta"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1044302, ""title"": ""Eau De Parfum - Eclipse, 100ml"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 130}]"
ORD00000108,U000012,2025-10-13 17:09:09,1,2448.0,245,UPI,Processing,2025-12-06,"[{""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000109,U000012,2025-12-01 17:09:09,3,1238.0,124,Card,Processing,2025-12-05,"[{""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}, {""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 612530, ""title"": ""Reed Diffuser Set Elite-essence Fragrance 120ml Glass Bottle, Aromatic Diffuser, Gift Set With 5 Black Fiber Sticks"", ""quantity"": 1, ""price"": 359.0, ""popcoins_used"": 36}]"
ORD00000110,U000012,2025-09-13 17:09:09,3,7037.0,654,Card,Delivered,2025-12-05,"[{""product_id"": 787062, ""title"": ""Womens Boxy Regular Embroidery Crew Neck Tshirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}, {""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000111,U000012,2025-10-23 17:09:09,2,847.0,35,UPI,Delivered,2025-12-08,"[{""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}, {""product_id"": 1038399, ""title"": ""Women's Yellow Rayon Blend Bandhani Embroidered Anarkali Kurta Trouser With Dupatta"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000112,U000012,2025-10-06 17:09:09,3,3448.0,245,Net Banking,In Transit,2025-12-09,"[{""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1038399, ""title"": ""Women's Yellow Rayon Blend Bandhani Embroidered Anarkali Kurta Trouser With Dupatta"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000113,U000012,2025-09-23 17:09:09,3,6240.0,625,UPI,In Transit,2025-12-06,"[{""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 899607, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 13 X 13 X 3.5 Cm, Pack Of 4"", ""quantity"": 1, ""price"": 2497.0, ""popcoins_used"": 250}, {""product_id"": 949012, ""title"": ""Timeless Glass Designs For Every Occasion, 350 Ml, Capacity, Pack Of 6, Size: 12 X 7 X 7 Cm"", ""quantity"": 1, ""price"": 1295.0, ""popcoins_used"": 130}]"
ORD00000114,U000012,2025-11-14 17:09:09,3,5288.0,479,Card,Processing,2025-12-07,"[{""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1053640, ""title"": ""Bring Your Own Mug Illustration Printed Ceramic Coffee Mug 350 Ml, White 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 70}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}]"
ORD00000115,U000012,2025-11-12 17:09:09,2,2948.0,245,Net Banking,In Transit,2025-12-06,"[{""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 1038399, ""title"": ""Women's Yellow Rayon Blend Bandhani Embroidered Anarkali Kurta Trouser With Dupatta"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000116,U000013,2025-09-21 17:09:09,1,499.0,100,UPI,Processing,2025-12-07,"[{""product_id"": 1012775, ""title"": ""Lifestyle Shri Shivay Namastubhayam Wall Hanging For Home Decoration Wall Decor Items (multicolor )"", ""quantity"": 1, ""price"": 499.0, ""popcoins_used"": 100}]"
ORD00000117,U000013,2025-09-27 17:09:09,3,1359.0,36,Card,In Transit,2025-12-06,"[{""product_id"": 134472, ""title"": ""Organic Cotton Stretch Chino In Beige- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 612530, ""title"": ""Reed Diffuser Set Elite-essence Fragrance 120ml Glass Bottle, Aromatic Diffuser, Gift Set With 5 Black Fiber Sticks"", ""quantity"": 1, ""price"": 359.0, ""popcoins_used"": 36}, {""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000118,U000013,2025-11-30 17:09:09,3,8677.0,918,UPI,Processing,2025-12-08,"[{""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}, {""product_id"": 1012775, ""title"": ""Lifestyle Shri Shivay Namastubhayam Wall Hanging For Home Decoration Wall Decor Items (multicolor )"", ""quantity"": 1, ""price"": 499.0, ""popcoins_used"": 100}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}]"
ORD00000119,U000013,2025-09-22 17:09:09,2,2948.0,245,Card,In Transit,2025-12-10,"[{""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000120,U000013,2025-10-28 17:09:09,1,1299.0,130,Net Banking,Processing,2025-12-07,"[{""product_id"": 1044302, ""title"": ""Eau De Parfum - Eclipse, 100ml"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 130}]"
ORD00000121,U000013,2025-11-17 17:09:09,2,4945.0,495,Card,Processing,2025-12-10,"[{""product_id"": 899607, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 13 X 13 X 3.5 Cm, Pack Of 4"", ""quantity"": 1, ""price"": 2497.0, ""popcoins_used"": 250}, {""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000122,U000013,2025-10-14 17:09:09,1,500.0,0,UPI,Delivered,2025-12-04,"[{""product_id"": 243944, ""title"": ""Men Originals White Block Collar Neck Printed T-shirts"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000123,U000013,2025-10-13 17:09:09,3,1699.0,140,Net Banking,In Transit,2025-12-06,"[{""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1053733, ""title"": ""I Love You Dad Design Mug 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 140}, {""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000124,U000013,2025-10-29 17:09:09,2,2980.0,298,Card,In Transit,2025-12-09,"[{""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000125,U000014,2025-10-14 17:09:09,3,7304.0,731,UPI,In Transit,2025-12-07,"[{""product_id"": 949038, ""title"": ""Timeless Glass Designs For Every Occasion, 300 Ml, Capacity, Pack Of 9, Size: 14 X 7.5 X 7.5 Cm"", ""quantity"": 1, ""price"": 2408.0, ""popcoins_used"": 241}, {""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000126,U000014,2025-11-11 17:09:09,4,10287.0,1479,Card,In Transit,2025-12-04,"[{""product_id"": 792468, ""title"": ""Auto Sight Wi-fi Dash Camera - Grey"", ""quantity"": 1, ""price"": 4999.0, ""popcoins_used"": 1000}, {""product_id"": 1053640, ""title"": ""Bring Your Own Mug Illustration Printed Ceramic Coffee Mug 350 Ml, White 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 70}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}, {""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000127,U000014,2025-11-11 17:09:09,3,8661.0,866,Net Banking,Delivered,2025-12-07,"[{""product_id"": 1044302, ""title"": ""Eau De Parfum - Eclipse, 100ml"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 130}, {""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}, {""product_id"": 950618, ""title"": ""Beautiful Wine Glasses For Memorable Moments, 150 Ml, Capacity, Pack Of 12, Size: 16.5 X 8 X 8 Cm"", ""quantity"": 1, ""price"": 3273.0, ""popcoins_used"": 327}]"
ORD00000128,U000014,2025-11-30 17:09:09,4,4696.0,469,Net Banking,Delivered,2025-12-05,"[{""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 612530, ""title"": ""Reed Diffuser Set Elite-essence Fragrance 120ml Glass Bottle, Aromatic Diffuser, Gift Set With 5 Black Fiber Sticks"", ""quantity"": 1, ""price"": 359.0, ""popcoins_used"": 36}, {""product_id"": 950618, ""title"": ""Beautiful Wine Glasses For Memorable Moments, 150 Ml, Capacity, Pack Of 12, Size: 16.5 X 8 X 8 Cm"", ""quantity"": 1, ""price"": 3273.0, ""popcoins_used"": 327}]"
ORD00000129,U000015,2025-09-21 17:09:09,1,2448.0,245,Net Banking,In Transit,2025-12-04,"[{""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000130,U000015,2025-09-22 17:09:09,3,3448.0,245,Net Banking,In Transit,2025-12-09,"[{""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 717137, ""title"": ""Grey Colorblocked Gym Vest For Men"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000131,U000015,2025-12-01 17:09:09,1,500.0,0,Net Banking,Processing,2025-12-10,"[{""product_id"": 896118, ""title"": ""Men's Waffle Polo Plain Maroon T-shirt With Plain Waffle Maroon Shorts Co-ords"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000132,U000015,2025-11-13 17:09:09,4,5914.0,662,Card,In Transit,2025-12-09,"[{""product_id"": 949854, ""title"": ""Timeless Glass Designs For Every Occasion, 270 Ml, Capacity, Pack Of 12, Size: 7 X 7 X 10 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}, {""product_id"": 949038, ""title"": ""Timeless Glass Designs For Every Occasion, 300 Ml, Capacity, Pack Of 9, Size: 14 X 7.5 X 7.5 Cm"", ""quantity"": 1, ""price"": 2408.0, ""popcoins_used"": 241}, {""product_id"": 1053733, ""title"": ""I Love You Dad Design Mug 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 140}, {""product_id"": 612530, ""title"": ""Reed Diffuser Set Elite-essence Fragrance 120ml Glass Bottle, Aromatic Diffuser, Gift Set With 5 Black Fiber Sticks"", ""quantity"": 1, ""price"": 359.0, ""popcoins_used"": 36}]"
ORD00000133,U000015,2025-11-08 17:09:09,2,1795.0,130,Card,Delivered,2025-12-06,"[{""product_id"": 496872, ""title"": ""Lavender & Red Cotton Round Neck Half Sleeve Printed Oversized T-shirt - Pack Of 2"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 949012, ""title"": ""Timeless Glass Designs For Every Occasion, 350 Ml, Capacity, Pack Of 6, Size: 12 X 7 X 7 Cm"", ""quantity"": 1, ""price"": 1295.0, ""popcoins_used"": 130}]"
ORD00000134,U000015,2025-11-07 17:09:09,1,347.0,35,Net Banking,In Transit,2025-12-07,"[{""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}]"
ORD00000135,U000015,2025-10-08 17:09:09,2,2947.0,345,UPI,Delivered,2025-12-07,"[{""product_id"": 1012775, ""title"": ""Lifestyle Shri Shivay Namastubhayam Wall Hanging For Home Decoration Wall Decor Items (multicolor )"", ""quantity"": 1, ""price"": 499.0, ""popcoins_used"": 100}, {""product_id"": 950140, ""title"": ""Timeless Glass Designs For Every Occasion, 200 Ml, Capacity, Pack Of 12, Size: 12 X 6.5 X 6.5 Cm"", ""quantity"": 1, ""price"": 2448.0, ""popcoins_used"": 245}]"
ORD00000136,U000015,2025-09-17 17:09:09,1,1299.0,325,Card,Delivered,2025-12-05,"[{""product_id"": 1053248, ""title"": ""Unisex Off White Captain America Embroidered Baseball Cap"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 325}]"
ORD00000137,U000015,2025-11-29 17:09:09,4,1847.0,35,Net Banking,Processing,2025-12-07,"[{""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 134472, ""title"": ""Organic Cotton Stretch Chino In Beige- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 41030, ""title"": ""Roasted & Lightly Salted California Pistachio - 250gm"", ""quantity"": 1, ""price"": 347.0, ""popcoins_used"": 35}, {""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000138,U000015,2025-10-11 17:09:09,4,4995.0,715,Card,Processing,2025-12-08,"[{""product_id"": 1053733, ""title"": ""I Love You Dad Design Mug 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 140}, {""product_id"": 899607, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 13 X 13 X 3.5 Cm, Pack Of 4"", ""quantity"": 1, ""price"": 2497.0, ""popcoins_used"": 250}, {""product_id"": 134472, ""title"": ""Organic Cotton Stretch Chino In Beige- Slim Fit"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1053248, ""title"": ""Unisex Off White Captain America Embroidered Baseball Cap"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 325}]"
ORD00000139,U000015,2025-09-17 17:09:09,1,500.0,0,Net Banking,Processing,2025-12-09,"[{""product_id"": 1038399, ""title"": ""Women's Yellow Rayon Blend Bandhani Embroidered Anarkali Kurta Trouser With Dupatta"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000140,U000015,2025-10-03 17:09:09,1,4089.0,409,Net Banking,Delivered,2025-12-06,"[{""product_id"": 948892, ""title"": ""Party Perfect Handle Beer Glasses & Mugs: Making Every Moment, Transparent, Clear, Size -13.5 X 12.5 X 9.5 Cm, Pack Of 5, Capacity - 550 Ml"", ""quantity"": 1, ""price"": 4089.0, ""popcoins_used"": 409}]"
ORD00000141,U000016,2025-11-28 17:09:09,4,3197.0,270,Card,In Transit,2025-12-09,"[{""product_id"": 1053640, ""title"": ""Bring Your Own Mug Illustration Printed Ceramic Coffee Mug 350 Ml, White 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 70}, {""product_id"": 1053640, ""title"": ""Bring Your Own Mug Illustration Printed Ceramic Coffee Mug 350 Ml, White 9.5 X 7.5 X 1 Cm"", ""quantity"": 1, ""price"": 699.0, ""popcoins_used"": 70}, {""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 1044302, ""title"": ""Eau De Parfum - Eclipse, 100ml"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 130}]"
ORD00000142,U000016,2025-11-15 17:09:09,4,2831.0,378,Card,Processing,2025-12-10,"[{""product_id"": 899608, ""title"": ""Cool Glass Ash Tray: Sleek Design For Ashes With Style 10.5 X 10.5 X 3.5 Cm"", ""quantity"": 1, ""price"": 532.0, ""popcoins_used"": 53}, {""product_id"": 1053248, ""title"": ""Unisex Off White Captain America Embroidered Baseball Cap"", ""quantity"": 1, ""price"": 1299.0, ""popcoins_used"": 325}, {""product_id"": 243944, ""title"": ""Men Originals White Block Collar Neck Printed T-shirts"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}, {""product_id"": 243944, ""title"": ""Men Originals White Block Collar Neck Printed T-shirts"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
ORD00000143,U000016,2025-11-12 17:09:09,1,500.0,0,Card,In Transit,2025-12-09,"[{""product_id"": 1040453, ""title"": ""Men Anya Forger Blue Oversized Graphic T-shirt"", ""quantity"": 1, ""price"": 500.0, ""popcoins_used"": 0}]"
